id,season,speed_difference,pass_difference,diffrenceWins,diffrenceGoals,overall_rating_difference,potential_difference,chance_creations_difference,defence_pressure_difference,defence_aggression_difference,goal_difference,diffrenceDaysBeforeLastGame,home_status
19080,2013/2014,-11.0,11.0,41.0,142.0,4.0,-11.0,-15.0,-14.0,8.0,-1,1.0,L
19081,2013/2014,-4.0,-10.0,26.0,99.0,106.0,137.0,0.0,22.0,11.0,1,0.0,W
19082,2014/2015,-4.0,-12.0,-48.0,-164.0,-50.0,-76.0,5.0,-21.0,-22.0,0,1.0,D
19083,2014/2015,6.0,-13.0,-20.0,-40.0,-84.0,-94.0,7.0,-9.0,-10.0,0,1.0,D
19084,2014/2015,6.0,14.0,74.0,299.0,317.0,313.0,2.0,24.0,18.0,2,0.0,W
19085,2014/2015,28.0,2.0,-46.0,-24.0,-84.0,-83.0,-12.0,2.0,0.0,-2,-1.0,L
19086,2014/2015,8.0,2.0,6.0,62.0,-26.0,-31.0,2.0,2.0,11.0,2,-1.0,W
19087,2014/2015,3.0,-13.0,-15.0,59.0,101.0,138.0,-10.0,2.0,-13.0,-2,-99.0,L
19088,2014/2015,8.0,5.0,93.0,105.0,185.0,200.0,-14.0,-7.0,-6.0,3,99.0,W
19089,2014/2015,9.0,-13.0,72.0,295.0,202.0,205.0,13.0,20.0,11.0,2,1.0,W
19090,2014/2015,27.0,0.0,66.0,25.0,-242.0,-261.0,14.0,-2.0,-4.0,-1,-357.0,L
19091,2014/2015,25.0,0.0,-64.0,-12.0,-81.0,-83.0,-12.0,0.0,-1.0,-1,-1.0,L
19092,2014/2015,-7.0,11.0,1.0,0.0,-527.0,-565.0,15.0,-8.0,27.0,1,-2.0,W
19093,2014/2015,-13.0,14.0,75.0,171.0,215.0,211.0,-7.0,-14.0,16.0,2,0.0,W
19094,2014/2015,-11.0,-1.0,-111.0,-275.0,-38.0,-31.0,-29.0,-12.0,-11.0,0,0.0,D
19095,2014/2015,13.0,0.0,7.0,12.0,13.0,-11.0,-6.0,0.0,10.0,3,2.0,W
19096,2014/2015,-13.0,-9.0,-12.0,34.0,-13.0,-8.0,-9.0,6.0,-2.0,-1,1.0,L
19097,2014/2015,-4.0,-10.0,-63.0,-262.0,-417.0,-453.0,-1.0,-18.0,-15.0,-1,-1.0,L
19098,2014/2015,-6.0,17.0,39.0,162.0,7.0,5.0,3.0,24.0,21.0,0,1.0,D
19099,2014/2015,-3.0,-24.0,-20.0,-113.0,153.0,163.0,-3.0,-1.0,-12.0,1,0.0,W
19100,2014/2015,-16.0,-9.0,-89.0,-325.0,-201.0,-227.0,6.0,-21.0,-19.0,-2,-1.0,L
19101,2014/2015,3.0,-2.0,-51.0,-60.0,35.0,65.0,-7.0,-3.0,-2.0,0,1.0,D
19102,2014/2015,2.0,-4.0,67.0,11.0,-109.0,-117.0,19.0,-7.0,-6.0,1,2.0,W
19103,2014/2015,4.0,9.0,85.0,341.0,-78.0,-77.0,14.0,19.0,12.0,5,1.0,W
19104,2014/2015,-14.0,13.0,11.0,-29.0,135.0,140.0,2.0,1.0,9.0,0,-2.0,D
19105,2014/2015,14.0,16.0,64.0,-2.0,183.0,212.0,2.0,6.0,-13.0,4,0.0,W
19106,2014/2015,-1.0,-16.0,-97.0,-126.0,-70.0,-91.0,-1.0,15.0,-21.0,-5,-1.0,L
19107,2014/2015,4.0,-13.0,30.0,-69.0,-173.0,-172.0,13.0,-10.0,-10.0,0,0.0,D
19108,2014/2015,-1.0,14.0,51.0,238.0,-103.0,-98.0,3.0,23.0,23.0,3,0.0,W
19109,2014/2015,-17.0,-9.0,-94.0,-366.0,-118.0,-122.0,-8.0,-19.0,-22.0,-3,0.0,L
19110,2014/2015,11.0,0.0,9.0,-8.0,-55.0,-53.0,8.0,-3.0,4.0,-1,0.0,L
19111,2014/2015,-10.0,-6.0,-97.0,-132.0,-258.0,-295.0,-2.0,-28.0,2.0,-2,-1.0,L
19112,2014/2015,15.0,16.0,23.0,129.0,102.0,109.0,-19.0,-12.0,16.0,0,-1.0,D
19113,2014/2015,1.0,10.0,-18.0,148.0,156.0,164.0,-13.0,9.0,12.0,1,-2.0,W
19114,2014/2015,18.0,1.0,117.0,319.0,65.0,71.0,6.0,22.0,9.0,3,-1.0,W
19115,2014/2015,-25.0,4.0,-52.0,24.0,86.0,82.0,-13.0,8.0,7.0,2,3.0,W
19116,2014/2015,-2.0,3.0,34.0,12.0,154.0,116.0,8.0,0.0,8.0,0,0.0,D
19117,2014/2015,4.0,-23.0,5.0,7.0,-90.0,-128.0,-2.0,4.0,-7.0,3,0.0,W
19118,2014/2015,-4.0,-3.0,-78.0,-176.0,92.0,95.0,9.0,13.0,-8.0,-1,1.0,L
19119,2014/2015,-26.0,-5.0,20.0,39.0,-136.0,-123.0,4.0,-2.0,-8.0,0,-1.0,D
19120,2014/2015,-11.0,-4.0,-72.0,-18.0,114.0,108.0,-15.0,-2.0,-7.0,1,1.0,W
19121,2014/2015,15.0,-3.0,-26.0,6.0,52.0,76.0,-14.0,0.0,2.0,0,0.0,D
19122,2014/2015,-2.0,0.0,50.0,-23.0,-242.0,-244.0,6.0,-1.0,0.0,1,0.0,W
19123,2014/2015,1.0,0.0,4.0,37.0,-226.0,-245.0,14.0,-2.0,3.0,-2,0.0,L
19124,2014/2015,11.0,-8.0,45.0,-111.0,140.0,148.0,-1.0,5.0,-25.0,-1,-1.0,L
19125,2014/2015,2.0,14.0,37.0,-34.0,-163.0,-162.0,16.0,-8.0,0.0,0,-2.0,D
19126,2014/2015,19.0,13.0,92.0,141.0,-144.0,-134.0,16.0,16.0,14.0,0,2.0,D
19127,2014/2015,-1.0,5.0,45.0,-52.0,-51.0,-44.0,22.0,-1.0,3.0,0,0.0,D
19128,2014/2015,4.0,-27.0,-58.0,-16.0,100.0,90.0,-9.0,-1.0,-10.0,1,1.0,W
19129,2014/2015,1.0,12.0,118.0,331.0,161.0,175.0,8.0,21.0,17.0,1,-1.0,W
19130,2014/2015,-8.0,16.0,39.0,168.0,69.0,55.0,-13.0,-11.0,17.0,3,0.0,W
19131,2014/2015,19.0,13.0,-45.0,33.0,288.0,298.0,-19.0,9.0,9.0,1,0.0,W
19132,2014/2015,8.0,-13.0,-27.0,-119.0,-65.0,-90.0,-2.0,-18.0,-18.0,-1,1.0,L
19133,2014/2015,12.0,11.0,95.0,431.0,-159.0,-167.0,16.0,21.0,23.0,4,-2.0,W
19134,2014/2015,15.0,-8.0,35.0,9.0,-5.0,-16.0,6.0,1.0,0.0,0,-1.0,D
19135,2014/2015,-9.0,-7.0,5.0,-6.0,267.0,292.0,-14.0,12.0,-16.0,1,-2.0,W
19136,2014/2015,-3.0,-5.0,5.0,-2.0,-269.0,-266.0,-2.0,-3.0,-9.0,-1,0.0,L
19137,2014/2015,-2.0,8.0,-27.0,9.0,145.0,147.0,-12.0,-1.0,10.0,0,-1.0,D
19138,2014/2015,-15.0,-14.0,-138.0,-286.0,-167.0,-167.0,-16.0,-20.0,-22.0,-3,0.0,L
19139,2014/2015,6.0,11.0,-33.0,-135.0,-209.0,-208.0,16.0,13.0,-7.0,1,1.0,W
19140,2014/2015,20.0,-1.0,38.0,-112.0,100.0,105.0,13.0,-7.0,-9.0,1,2.0,W
19141,2014/2015,-25.0,-4.0,2.0,-11.0,-76.0,-81.0,5.0,-5.0,-2.0,4,1.0,W
19142,2014/2015,-2.0,-12.0,-122.0,-369.0,-90.0,-68.0,-22.0,-19.0,-20.0,-4,-2.0,L
19143,2014/2015,-18.0,11.0,-7.0,10.0,-143.0,-155.0,7.0,-5.0,23.0,2,0.0,W
19144,2014/2015,-2.0,4.0,70.0,97.0,-95.0,-83.0,16.0,14.0,11.0,3,-1.0,W
19145,2014/2015,7.0,-3.0,-38.0,103.0,-74.0,-88.0,-6.0,0.0,2.0,1,0.0,W
19146,2014/2015,21.0,9.0,22.0,42.0,-41.0,-45.0,0.0,2.0,3.0,0,1.0,D
19147,2014/2015,18.0,-7.0,69.0,10.0,11.0,7.0,0.0,10.0,-20.0,1,0.0,W
19148,2014/2015,-10.0,5.0,-13.0,-15.0,48.0,51.0,8.0,3.0,-1.0,0,1.0,D
19149,2014/2015,29.0,14.0,65.0,281.0,283.0,315.0,-4.0,23.0,17.0,3,0.0,W
19150,2014/2015,-2.0,-1.0,-2.0,-2.0,-70.0,-92.0,-16.0,-35.0,-4.0,-1,0.0,L
19151,2014/2015,14.0,2.0,19.0,-48.0,-53.0,-44.0,8.0,-1.0,5.0,1,1.0,W
19152,2014/2015,19.0,1.0,124.0,369.0,-360.0,-374.0,20.0,20.0,12.0,3,-1.0,W
19153,2014/2015,5.0,-22.0,-12.0,-37.0,221.0,213.0,-1.0,1.0,-1.0,0,0.0,D
19154,2014/2015,-2.0,-4.0,-14.0,-49.0,-6.0,5.0,-1.0,-6.0,-3.0,-1,1.0,L
19155,2014/2015,-27.0,4.0,-2.0,6.0,252.0,284.0,-7.0,7.0,7.0,1,2.0,W
19156,2014/2015,-9.0,12.0,47.0,173.0,0.0,23.0,1.0,21.0,12.0,2,0.0,W
19157,2014/2015,-12.0,-2.0,-27.0,-36.0,-141.0,-153.0,14.0,-14.0,13.0,-1,-2.0,L
19158,2014/2015,-13.0,-5.0,29.0,57.0,-293.0,-300.0,-2.0,-2.0,2.0,4,0.0,W
19159,2014/2015,3.0,-13.0,-52.0,-253.0,102.0,107.0,13.0,12.0,-19.0,-2,0.0,L
19160,2014/2015,-17.0,11.0,-2.0,4.0,104.0,75.0,2.0,-1.0,8.0,2,1.0,W
19161,2014/2015,-16.0,-14.0,-143.0,-333.0,33.0,35.0,-30.0,-18.0,-25.0,-2,-1.0,L
19162,2014/2015,-8.0,13.0,-74.0,-288.0,-444.0,-470.0,1.0,-22.0,-8.0,-4,-1.0,L
19163,2014/2015,4.0,12.0,57.0,198.0,123.0,159.0,-5.0,21.0,22.0,1,-1.0,W
19164,2014/2015,-28.0,-2.0,55.0,61.0,-320.0,-370.0,12.0,-2.0,0.0,0,1.0,D
19165,2014/2015,-8.0,-5.0,-97.0,-139.0,19.0,14.0,14.0,7.0,6.0,1,0.0,W
19166,2014/2015,-6.0,13.0,21.0,50.0,138.0,162.0,-7.0,9.0,10.0,1,0.0,W
19167,2014/2015,-6.0,-14.0,-83.0,-334.0,-216.0,-234.0,-2.0,-24.0,-18.0,1,0.0,W
19168,2014/2015,-8.0,-2.0,-8.0,-84.0,19.0,39.0,-2.0,-2.0,-11.0,3,0.0,W
19169,2014/2015,-3.0,13.0,19.0,-38.0,123.0,115.0,10.0,-2.0,13.0,0,-1.0,D
19170,2014/2015,-9.0,13.0,-78.0,-331.0,-153.0,-149.0,-13.0,-20.0,-11.0,1,-1.0,W
19171,2014/2015,-27.0,0.0,-65.0,-18.0,185.0,207.0,-14.0,2.0,4.0,-1,0.0,L
19172,2014/2015,7.0,-8.0,23.0,-76.0,-9.0,-38.0,15.0,-7.0,-1.0,1,0.0,W
19173,2014/2015,-8.0,-22.0,-22.0,-58.0,70.0,55.0,5.0,1.0,-11.0,0,0.0,D
19174,2014/2015,17.0,12.0,91.0,143.0,-247.0,-266.0,0.0,-19.0,10.0,1,0.0,W
19175,2014/2015,14.0,-9.0,55.0,58.0,-415.0,-440.0,5.0,4.0,-6.0,1,0.0,W
19176,2014/2015,14.0,0.0,-75.0,-15.0,342.0,366.0,-20.0,3.0,-5.0,0,-1.0,D
19177,2014/2015,22.0,3.0,138.0,295.0,219.0,253.0,1.0,28.0,-5.0,3,-1.0,W
19178,2014/2015,7.0,14.0,85.0,367.0,123.0,120.0,16.0,22.0,21.0,5,1.0,W
19179,2014/2015,8.0,-17.0,-94.0,-157.0,25.0,4.0,-9.0,-23.0,-21.0,-2,0.0,L
19180,2014/2015,10.0,-1.0,-27.0,64.0,-169.0,-171.0,-6.0,2.0,3.0,0,1.0,D
19181,2014/2015,-14.0,9.0,-55.0,-60.0,269.0,280.0,-5.0,-4.0,6.0,2,0.0,W
19182,2014/2015,-7.0,8.0,-24.0,78.0,3.0,12.0,-15.0,7.0,1.0,-4,-1.0,L
19183,2014/2015,-7.0,-14.0,-81.0,-339.0,-91.0,-73.0,-16.0,-22.0,-21.0,-1,-2.0,L
19184,2014/2015,-14.0,0.0,69.0,-20.0,-51.0,-37.0,20.0,-3.0,5.0,3,1.0,W
19185,2014/2015,8.0,22.0,16.0,43.0,-158.0,-162.0,-5.0,-1.0,11.0,1,1.0,W
19186,2014/2015,-8.0,17.0,87.0,120.0,125.0,137.0,9.0,23.0,21.0,1,2.0,W
19187,2014/2015,-22.0,-3.0,-130.0,-251.0,-415.0,-437.0,-1.0,-28.0,5.0,-1,0.0,L
19188,2014/2015,-17.0,-12.0,-88.0,-128.0,-16.0,-16.0,0.0,19.0,-10.0,0,0.0,D
19189,2014/2015,-10.0,1.0,23.0,-68.0,114.0,86.0,6.0,-2.0,-3.0,2,-1.0,W
19190,2014/2015,-12.0,3.0,-38.0,-153.0,-179.0,-176.0,1.0,0.0,3.0,0,-1.0,D
19191,2014/2015,0.0,-4.0,-66.0,-31.0,-2.0,-7.0,-7.0,-5.0,-3.0,0,-1.0,D
19192,2014/2015,5.0,-2.0,2.0,-59.0,242.0,265.0,-8.0,-2.0,-1.0,0,0.0,D
19193,2014/2015,-32.0,-10.0,-137.0,-342.0,44.0,46.0,-29.0,-14.0,-14.0,-2,2.0,L
19194,2014/2015,-11.0,-13.0,56.0,54.0,-265.0,-286.0,10.0,-1.0,-8.0,-1,0.0,L
19195,2014/2015,4.0,-3.0,-69.0,-101.0,136.0,158.0,0.0,21.0,-7.0,-2,-2.0,L
19196,2014/2015,-7.0,25.0,47.0,53.0,-263.0,-284.0,9.0,-1.0,9.0,-1,0.0,L
19197,2014/2015,-19.0,6.0,-52.0,34.0,-279.0,-275.0,-1.0,-7.0,14.0,0,1.0,D
19198,2014/2015,9.0,0.0,59.0,-36.0,-138.0,-153.0,14.0,-4.0,4.0,1,-1.0,W
19199,2014/2015,-10.0,16.0,92.0,156.0,-11.0,-4.0,-7.0,-12.0,17.0,2,0.0,W
19200,2014/2015,6.0,-9.0,44.0,-20.0,-152.0,-171.0,14.0,-4.0,-7.0,1,0.0,W
19201,2014/2015,30.0,14.0,71.0,329.0,167.0,176.0,10.0,21.0,20.0,1,1.0,W
19202,2014/2015,6.0,-6.0,42.0,-54.0,-18.0,-15.0,7.0,7.0,-24.0,0,1.0,D
19203,2014/2015,5.0,2.0,-39.0,-10.0,114.0,129.0,-6.0,3.0,1.0,1,0.0,W
19204,2014/2015,28.0,1.0,47.0,-28.0,167.0,153.0,15.0,-5.0,2.0,0,-2.0,D
19205,2014/2015,11.0,11.0,95.0,414.0,144.0,162.0,2.0,23.0,20.0,3,0.0,W
19206,2014/2015,-7.0,-27.0,-67.0,-7.0,321.0,343.0,-17.0,2.0,-14.0,-1,0.0,L
19207,2014/2015,-6.0,-4.0,-84.0,-189.0,237.0,254.0,-7.0,-22.0,-12.0,0,0.0,D
19208,2014/2015,10.0,14.0,48.0,45.0,-450.0,-474.0,7.0,0.0,1.0,-1,-1.0,L
19209,2014/2015,4.0,3.0,47.0,-111.0,-177.0,-182.0,14.0,-3.0,2.0,-1,0.0,L
19210,2014/2015,-10.0,12.0,26.0,126.0,123.0,143.0,-14.0,-17.0,14.0,2,1.0,W
19211,2014/2015,-31.0,-10.0,-135.0,-310.0,-189.0,-200.0,-15.0,-16.0,-11.0,-2,0.0,L
19212,2014/2015,6.0,8.0,-14.0,91.0,35.0,42.0,-21.0,7.0,11.0,-1,-1.0,L
19213,2014/2015,-11.0,15.0,82.0,195.0,6.0,13.0,9.0,21.0,20.0,2,0.0,W
19214,2014/2015,-1.0,-5.0,-46.0,19.0,-133.0,-128.0,-8.0,-2.0,-9.0,1,0.0,W
19215,2014/2015,-23.0,-3.0,-144.0,-341.0,-271.0,-285.0,-15.0,-26.0,2.0,-2,-2.0,L
19216,2014/2015,23.0,0.0,-15.0,-49.0,129.0,145.0,-6.0,-1.0,-1.0,0,-1.0,D
19217,2014/2015,21.0,-9.0,19.0,-47.0,322.0,352.0,-7.0,7.0,-22.0,0,1.0,D
19218,2014/2015,-12.0,5.0,36.0,-39.0,51.0,68.0,14.0,2.0,-1.0,0,0.0,D
19219,2014/2015,-12.0,13.0,-39.0,-1.0,448.0,471.0,-4.0,2.0,9.0,-1,-2.0,L
19220,2014/2015,-21.0,-27.0,7.0,7.0,90.0,94.0,3.0,-1.0,-9.0,1,2.0,W
19221,2014/2015,13.0,-3.0,43.0,193.0,141.0,122.0,13.0,-2.0,0.0,3,-1.0,W
19222,2014/2015,11.0,-11.0,-48.0,-182.0,149.0,129.0,15.0,14.0,-8.0,-2,-1.0,L
19223,2014/2015,10.0,1.0,113.0,270.0,225.0,234.0,15.0,14.0,8.0,6,1.0,W
19224,2014/2015,7.0,1.0,29.0,134.0,-284.0,-314.0,1.0,5.0,5.0,3,0.0,W
19225,2014/2015,16.0,-4.0,-7.0,4.0,191.0,217.0,-1.0,-4.0,-11.0,-1,0.0,L
19226,2014/2015,-15.0,-1.0,-37.0,46.0,-29.0,-31.0,-21.0,5.0,8.0,-2,0.0,L
19227,2014/2015,3.0,17.0,104.0,152.0,-191.0,-212.0,17.0,20.0,25.0,1,0.0,W
19228,2014/2015,7.0,11.0,-73.0,-13.0,-150.0,-166.0,-5.0,-5.0,22.0,2,-1.0,W
19229,2014/2015,7.0,-10.0,26.0,-79.0,-194.0,-208.0,4.0,-1.0,-11.0,0,1.0,D
19230,2014/2015,1.0,1.0,-22.0,-57.0,198.0,195.0,1.0,-3.0,6.0,0,1.0,D
19231,2014/2015,-15.0,2.0,-45.0,-197.0,-139.0,-125.0,-29.0,-33.0,-4.0,-1,1.0,L
19232,2014/2015,-2.0,27.0,7.0,40.0,72.0,70.0,3.0,2.0,10.0,1,3.0,W
19233,2014/2015,-4.0,-14.0,-135.0,-326.0,-365.0,-405.0,-8.0,-23.0,-18.0,-2,-1.0,L
19234,2014/2015,-9.0,11.0,9.0,79.0,156.0,157.0,-7.0,7.0,9.0,0,0.0,D
19235,2014/2015,16.0,-11.0,57.0,-39.0,116.0,133.0,-1.0,4.0,-23.0,1,0.0,W
19236,2014/2015,-12.0,1.0,-30.0,-71.0,275.0,296.0,7.0,-3.0,-4.0,1,1.0,W
19237,2014/2015,14.0,-2.0,42.0,166.0,170.0,187.0,15.0,35.0,1.0,2,-2.0,W
19238,2014/2015,30.0,-2.0,13.0,-40.0,90.0,106.0,7.0,-5.0,-6.0,-1,0.0,L
19239,2014/2015,4.0,10.0,-37.0,-145.0,-199.0,-222.0,0.0,-22.0,-11.0,-1,1.0,L
19240,2014/2015,-12.0,-5.0,-54.0,31.0,109.0,154.0,-16.0,1.0,-13.0,-2,0.0,L
19241,2014/2015,-18.0,-3.0,29.0,129.0,-52.0,-58.0,6.0,0.0,3.0,-1,-1.0,L
19242,2014/2015,5.0,14.0,140.0,363.0,-41.0,-45.0,22.0,21.0,21.0,1,2.0,W
19243,2014/2015,-8.0,0.0,-10.0,-71.0,-181.0,-200.0,9.0,-8.0,-1.0,0,1.0,D
19244,2014/2015,-3.0,-9.0,-91.0,-351.0,-20.0,-57.0,0.0,-21.0,-9.0,1,-1.0,W
19245,2014/2015,-23.0,-23.0,-59.0,-10.0,251.0,279.0,-16.0,6.0,-3.0,0,0.0,D
19246,2014/2015,-5.0,-10.0,-74.0,-329.0,-261.0,-262.0,-15.0,-16.0,-18.0,0,0.0,D
19247,2014/2015,2.0,11.0,56.0,196.0,-86.0,-98.0,-21.0,-14.0,18.0,0,1.0,D
19248,2014/2015,-5.0,3.0,-14.0,-81.0,-51.0,-53.0,0.0,1.0,-2.0,0,-1.0,D
19249,2014/2015,-3.0,-2.0,-12.0,33.0,-178.0,-210.0,0.0,-2.0,-1.0,2,0.0,W
19250,2014/2015,-4.0,-2.0,-17.0,40.0,-478.0,-524.0,5.0,-6.0,14.0,1,1.0,W
19251,2014/2015,17.0,17.0,31.0,141.0,-114.0,-109.0,-3.0,23.0,20.0,3,-1.0,W
19252,2014/2015,5.0,13.0,30.0,38.0,161.0,177.0,1.0,6.0,14.0,0,1.0,D
19253,2014/2015,7.0,-11.0,-4.0,-8.0,246.0,269.0,-15.0,8.0,-27.0,0,1.0,D
19254,2014/2015,11.0,1.0,120.0,318.0,-227.0,-259.0,29.0,12.0,11.0,5,0.0,W
19255,2014/2015,-13.0,0.0,-9.0,-16.0,-83.0,-73.0,6.0,0.0,-10.0,0,1.0,D
19256,2014/2015,4.0,10.0,70.0,296.0,353.0,396.0,1.0,18.0,15.0,2,0.0,W
19257,2014/2015,6.0,-17.0,-46.0,-190.0,66.0,68.0,-3.0,-24.0,-21.0,0,-1.0,D
19258,2014/2015,-25.0,0.0,65.0,20.0,62.0,75.0,12.0,0.0,1.0,1,0.0,W
19259,2014/2015,3.0,24.0,21.0,121.0,-301.0,-317.0,3.0,1.0,12.0,0,1.0,D
19260,2014/2015,13.0,-14.0,-82.0,-198.0,64.0,84.0,7.0,14.0,-16.0,-2,-2.0,L
19261,2014/2015,13.0,9.0,11.0,-34.0,185.0,188.0,9.0,-6.0,2.0,2,0.0,W
19262,2014/2015,14.0,-13.0,-11.0,24.0,-343.0,-380.0,-2.0,-1.0,-9.0,-1,1.0,L
19263,2014/2015,-4.0,13.0,-31.0,63.0,-39.0,-49.0,-13.0,10.0,10.0,1,-2.0,W
19264,2014/2015,-2.0,4.0,-67.0,-16.0,54.0,53.0,-19.0,7.0,6.0,1,-1.0,W
19265,2014/2015,-14.0,-16.0,-64.0,-2.0,-109.0,-125.0,-2.0,-6.0,13.0,-2,2.0,L
19266,2014/2015,1.0,-14.0,-60.0,-271.0,28.0,7.0,-3.0,-23.0,-23.0,-1,-2.0,L
19267,2014/2015,16.0,9.0,100.0,367.0,369.0,397.0,-6.0,21.0,19.0,4,-1.0,W
19268,2014/2015,-3.0,2.0,55.0,71.0,14.0,10.0,7.0,3.0,2.0,1,-1.0,W
19269,2014/2015,-4.0,-9.0,-95.0,-387.0,-35.0,-48.0,-14.0,-19.0,-12.0,-2,3.0,L
19270,2014/2015,1.0,16.0,104.0,156.0,-172.0,-191.0,1.0,-15.0,21.0,4,1.0,W
19271,2014/2015,17.0,9.0,105.0,409.0,-132.0,-147.0,8.0,19.0,22.0,1,0.0,W
19272,2014/2015,-15.0,-16.0,-29.0,-147.0,83.0,90.0,19.0,12.0,-16.0,1,1.0,W
19273,2014/2015,-18.0,-1.0,-126.0,-360.0,-68.0,-74.0,-6.0,-22.0,-9.0,-2,1.0,L
19274,2014/2015,25.0,-4.0,51.0,-30.0,61.0,76.0,13.0,-8.0,-7.0,0,-2.0,D
19275,2014/2015,-4.0,23.0,-8.0,-14.0,-156.0,-149.0,2.0,-4.0,7.0,0,1.0,D
19276,2014/2015,10.0,6.0,104.0,155.0,184.0,214.0,2.0,28.0,-2.0,1,-1.0,W
19277,2014/2015,-11.0,0.0,-10.0,5.0,252.0,275.0,-8.0,3.0,-4.0,-2,-2.0,L
19278,2014/2015,-1.0,-10.0,16.0,-146.0,24.0,23.0,13.0,-9.0,-12.0,-1,1.0,L
19279,2014/2015,2.0,-3.0,-35.0,-19.0,-93.0,-64.0,-8.0,0.0,-8.0,0,-1.0,D
19280,2014/2015,-5.0,2.0,1.0,57.0,-13.0,-3.0,8.0,2.0,1.0,0,1.0,D
19281,2014/2015,11.0,13.0,-53.0,-36.0,-15.0,-23.0,-10.0,1.0,8.0,-3,-2.0,L
19282,2014/2015,12.0,-3.0,35.0,142.0,223.0,220.0,-1.0,0.0,-3.0,0,-1.0,D
19283,2014/2015,-4.0,3.0,66.0,86.0,-15.0,-21.0,0.0,-21.0,7.0,1,-1.0,W
19284,2014/2015,7.0,-25.0,-42.0,-38.0,66.0,87.0,-9.0,1.0,-9.0,-1,-1.0,L
19285,2014/2015,0.0,4.0,63.0,16.0,-66.0,-83.0,7.0,5.0,3.0,2,-1.0,W
19286,2014/2015,19.0,-6.0,53.0,-44.0,184.0,186.0,1.0,7.0,-14.0,4,0.0,W
19287,2014/2015,-9.0,0.0,-55.0,51.0,200.0,198.0,-14.0,4.0,-4.0,-1,1.0,L
19288,2014/2015,32.0,10.0,131.0,305.0,16.0,2.0,29.0,14.0,14.0,3,2.0,W
19289,2014/2015,-11.0,8.0,-43.0,118.0,-351.0,-377.0,1.0,-5.0,25.0,0,0.0,D
19290,2014/2015,26.0,5.0,-21.0,-42.0,137.0,121.0,-4.0,2.0,8.0,0,-2.0,D
19291,2014/2015,2.0,0.0,-50.0,24.0,-43.0,-58.0,-6.0,1.0,0.0,-2,0.0,L
19292,2014/2015,-2.0,-14.0,-37.0,23.0,292.0,311.0,-16.0,8.0,0.0,0,1.0,D
19293,2014/2015,4.0,3.0,83.0,192.0,-314.0,-336.0,-9.0,-13.0,8.0,0,1.0,D
19294,2014/2015,11.0,4.0,77.0,32.0,-189.0,-198.0,15.0,2.0,7.0,2,-1.0,W
19295,2014/2015,-15.0,3.0,26.0,0.0,68.0,62.0,14.0,0.0,-2.0,-1,1.0,L
19296,2014/2015,-1.0,0.0,-4.0,-33.0,1.0,35.0,-14.0,2.0,-3.0,0,0.0,D
19297,2014/2015,-19.0,-13.0,-99.0,-163.0,-71.0,-90.0,-16.0,-16.0,-14.0,-3,0.0,L
19298,2014/2015,-1.0,-12.0,-127.0,-377.0,-214.0,-238.0,-8.0,-21.0,-17.0,-5,1.0,L
19299,2014/2015,-8.0,13.0,32.0,137.0,182.0,221.0,2.0,18.0,18.0,2,-1.0,W
19300,2014/2015,-15.0,8.0,-34.0,-5.0,14.0,42.0,-6.0,-1.0,0.0,-2,1.0,L
19301,2014/2015,9.0,7.0,-6.0,9.0,-324.0,-345.0,14.0,-12.0,16.0,2,1.0,W
19302,2014/2015,-4.0,27.0,58.0,21.0,-169.0,-170.0,9.0,1.0,10.0,0,1.0,D
19303,2014/2015,-19.0,-13.0,45.0,-21.0,-213.0,-238.0,19.0,-9.0,-9.0,2,0.0,W
19304,2014/2015,1.0,-5.0,-47.0,40.0,109.0,123.0,-22.0,1.0,-3.0,0,-1.0,D
19305,2014/2015,8.0,-16.0,-43.0,-188.0,-204.0,-215.0,13.0,11.0,-17.0,0,-2.0,D
19306,2014/2015,-12.0,-11.0,-106.0,-477.0,-53.0,-46.0,-16.0,-21.0,-23.0,-2,0.0,L
19307,2014/2015,3.0,5.0,-5.0,3.0,227.0,208.0,2.0,3.0,9.0,0,0.0,D
19308,2014/2015,2.0,-8.0,25.0,-13.0,-166.0,-183.0,12.0,1.0,-10.0,0,1.0,D
19309,2014/2015,-6.0,-11.0,36.0,147.0,269.0,285.0,-16.0,-13.0,7.0,-2,-1.0,L
19310,2014/2015,2.0,12.0,132.0,417.0,143.0,139.0,22.0,19.0,20.0,2,-1.0,W
19311,2014/2015,25.0,4.0,0.0,10.0,8.0,0.0,-5.0,5.0,2.0,0,-1.0,D
19312,2014/2015,18.0,-11.0,6.0,-16.0,205.0,229.0,-7.0,5.0,-23.0,0,0.0,D
19313,2014/2015,15.0,14.0,150.0,344.0,31.0,56.0,16.0,20.0,22.0,4,1.0,W
19314,2014/2015,2.0,-4.0,-79.0,-134.0,231.0,235.0,-16.0,-14.0,-11.0,0,1.0,D
19315,2014/2015,-20.0,1.0,-37.0,109.0,-25.0,-28.0,-13.0,7.0,9.0,2,0.0,W
19316,2014/2015,-7.0,3.0,36.0,-108.0,87.0,85.0,6.0,0.0,-2.0,1,0.0,W
19317,2014/2015,-21.0,-9.0,-21.0,-37.0,-14.0,-18.0,0.0,-2.0,-3.0,0,0.0,D
19318,2014/2015,-18.0,7.0,-73.0,-19.0,-280.0,-290.0,0.0,-10.0,20.0,-1,1.0,L
